Frame,FrameTime(ms),ThreadName,SampleName,TotalTime(ms),SelfTime(ms),GCAlloc(bytes),CallCount
984,1.319,Main Thread (),    Broadphase Adds,0.000,0.000,0,1
984,1.319,Main Thread (),    Broadphase Adds/Removes,0.000,0.000,0,1
984,1.319,Main Thread (),    Physics Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    Rigidbodies Synced,0.000,0.000,0,1
984,1.319,Main Thread (),    Colliders Synced,0.000,0.000,0,1
984,1.319,Main Thread (),    Trigger Overlaps,0.000,0.000,0,1
984,1.319,Main Thread (),    Modified Overlaps,0.000,0.000,0,1
984,1.319,Main Thread (),    Continuous Overlaps,0.000,0.000,0,1
984,1.319,Main Thread (),    Discreet Overlaps,0.000,0.000,0,1
984,1.319,Main Thread (),    Overlaps,0.000,0.000,0,1
984,1.319,Main Thread (),    Active Constraints,0.000,0.000,0,1
984,1.319,Main Thread (),    Articulation Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Dynamic Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Static Colliders,0.000,0.000,0,1
984,1.319,Main Thread (),    Active Kinematic Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Active Dynamic Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Physics Used Memory,0.000,0.000,0,1
984,1.319,Main Thread (),    Physics Used Memory (2D),0.000,0.000,0,1
984,1.319,Main Thread (),    Total Joints,0.000,0.000,0,1
984,1.319,Main Thread (),    Solver Continuous Islands,0.000,0.000,0,1
984,1.319,Main Thread (),    Solver Discrete Islands,0.000,0.000,0,1
984,1.319,Main Thread (),    Solver Simulation Count,0.000,0.000,0,1
984,1.319,Main Thread (),    Solver World Count,0.000,0.000,0,1
984,1.319,Main Thread (),    Transform Parent Sync Colliders,0.000,0.000,0,1
984,1.319,Main Thread (),    Transform Parent Sync Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Transform Sync Colliders,0.000,0.000,0,1
984,1.319,Main Thread (),    Transform Sync Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Total Transform Sync Calls,0.000,0.000,0,1
984,1.319,Main Thread (),    Particle Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    GetContacts Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    IsTouching Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    Overlap Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    Shapecast Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    Raycast Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    Total Queries,0.000,0.000,0,1
984,1.319,Main Thread (),    Trigger Exit,0.000,0.000,0,1
984,1.319,Main Thread (),    Trigger Stay,0.000,0.000,0,1
984,1.319,Main Thread (),    Trigger Enter,0.000,0.000,0,1
984,1.319,Main Thread (),    Collision Exit,0.000,0.000,0,1
984,1.319,Main Thread (),    Collision Stay,0.000,0.000,0,1
984,1.319,Main Thread (),    Collision Enter,0.000,0.000,0,1
984,1.319,Main Thread (),    Total Callbacks,0.000,0.000,0,1
984,1.319,Main Thread (),    Broadphase Pairs,0.000,0.000,0,1
984,1.319,Main Thread (),    Broadphase Updates,0.000,0.000,0,1
984,1.319,Main Thread (),    Removed Contacts,0.000,0.000,0,1
984,1.319,Main Thread (),    Added Contacts,0.000,0.000,0,1
984,1.319,Main Thread (),    Total Contacts,0.000,0.000,0,1
984,1.319,Main Thread (),    Static Shapes,0.000,0.000,0,1
984,1.319,Main Thread (),    Kinematic Shapes,0.000,0.000,0,1
984,1.319,Main Thread (),    Dynamic Shapes,0.000,0.000,0,1
984,1.319,Main Thread (),    Asleep Shapes,0.000,0.000,0,1
984,1.319,Main Thread (),    Awake Shapes,0.000,0.000,0,1
984,1.319,Main Thread (),    Total Shapes,0.000,0.000,0,1
984,1.319,Main Thread (),    Continuous Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Discrete Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Static Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Kinematic Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Dynamic Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Asleep Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Awake Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Total Bodies,0.000,0.000,0,1
984,1.319,Main Thread (),    Missing Streaming Tiles,0.000,0.000,0,1
984,1.319,Main Thread (),    Max Cache Demand,0.000,0.000,0,1
984,1.319,Main Thread (),    Max Cache Mip Bias,0.000,0.000,0,1
984,1.319,Main Thread (),    Read From Disk,0.000,0.000,0,1
984,1.319,Main Thread (),    Missing Disk Data,0.000,0.000,0,1
984,1.319,Main Thread (),    Total GPU Cache Size,0.000,0.000,0,1
984,1.319,Main Thread (),    Total CPU Cache Size,0.000,0.000,0,1
984,1.319,Main Thread (),    Atlases,0.000,0.000,0,1
984,1.319,Main Thread (),    Required Tiles,0.000,0.000,0,1
984,1.319,Main Thread (),    RenderPanels,0.000,0.000,0,1
984,1.319,Main Thread (),    UpdatePanels,0.000,0.000,0,1
984,1.319,Main Thread (),    Entities Reads,0.000,0.000,0,1
984,1.319,Main Thread (),    Scripting Reads,0.000,0.000,0,1
984,1.319,Main Thread (),    Audio Reads,0.000,0.000,0,1
984,1.319,Main Thread (),    Mesh Reads,0.000,0.000,0,1
984,1.319,Main Thread (),    Virtual Texture Reads,0.000,0.000,0,1
984,1.319,Main Thread (),    Texture Reads,0.000,0.000,0,1
984,1.319,Main Thread (),    Other Reads,0.000,0.000,0,1
984,1.319,Main Thread (),    File Reads Finished,0.000,0.000,0,1
984,1.319,Main Thread (),    File Reads Started,0.000,0.000,0,1
984,1.319,Main Thread (),    File Bytes Read,0.000,0.000,0,1
984,1.319,Main Thread (),    File Bytes Written,0.000,0.000,0,1
984,1.319,Main Thread (),    Files Closed,0.000,0.000,0,1
984,1.319,Main Thread (),    Files Opened,0.000,0.000,0,1
984,1.319,Main Thread (),    File Seeks,0.000,0.000,0,1
984,1.319,Main Thread (),    Global Illumination Support,0.000,0.000,0,1
984,1.319,Main Thread (),  Profiler.FlushFileIOCounters,0.000,0.000,0,1
984,1.319,Main Thread (),    File Handles Open,0.000,0.000,0,1
984,1.319,Main Thread (),    Reads in Flight,0.000,0.000,0,1
984,1.319,Main Thread (),Profiler.CollectEditorStats,0.000,0.000,0,1
984,1.319,Main Thread (),  Profiler.CollectUIStats,0.000,0.000,0,1
984,1.319,Render Thread (),RenderLoop,0.838,0.484,0,7
984,1.319,Render Thread (),  UniversalRenderPipeline.RenderSingleCameraInternal: Main Camera,0.344,0.001,0,1
984,1.319,Render Thread (),    ExecuteRenderGraph,0.342,0.031,0,1
984,1.319,Render Thread (),      Blit Bloom Mipmaps,0.146,0.001,0,1
984,1.319,Render Thread (),        RG_BloomDownsample,0.095,0.018,0,1
984,1.319,Render Thread (),          PrepareRenderTarget,0.065,0.065,0,20
984,1.319,Render Thread (),          Gfx.SetRenderTarget,0.011,0.011,0,10
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.001,0.001,0,10
984,1.319,Render Thread (),        RG_BloomUpsample,0.041,0.008,0,1
984,1.319,Render Thread (),          PrepareRenderTarget,0.028,0.028,0,10
984,1.319,Render Thread (),          Gfx.SetRenderTarget,0.005,0.005,0,5
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.000,0.000,0,5
984,1.319,Render Thread (),        RG_BloomPrefilter,0.009,0.002,0,1
984,1.319,Render Thread (),          PrepareRenderTarget,0.006,0.006,0,2
984,1.319,Render Thread (),          Gfx.SetRenderTarget,0.000,0.000,0,1
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.000,0.000,0,1
984,1.319,Render Thread (),      DrawOpaqueObjects,0.043,0.001,0,1
984,1.319,Render Thread (),        RenderLoop.Draw,0.025,0.018,0,1
984,1.319,Render Thread (),          PrepareRenderTarget,0.006,0.006,0,19
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.001,0.001,0,16
984,1.319,Render Thread (),        RenderLoop.DrawSRPBatcher,0.017,0.016,0,1
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.001,0.001,0,10
984,1.319,Render Thread (),          PrepareRenderTarget,0.000,0.000,0,4
984,1.319,Render Thread (),      SSAO,0.034,0.009,0,5
984,1.319,Render Thread (),        PrepareRenderTarget,0.025,0.025,0,8
984,1.319,Render Thread (),        GpuProgramMetal.GetCachedPipeline,0.001,0.001,0,4
984,1.319,Render Thread (),      Draw Main Light Shadowmap,0.027,0.001,0,1
984,1.319,Render Thread (),        MainLightShadow,0.027,0.002,0,1
984,1.319,Render Thread (),          Shadows.DrawSRPBatcher,0.015,0.007,0,2
984,1.319,Render Thread (),          Shadows.Draw,0.011,0.010,0,3
984,1.319,Render Thread (),      DrawDepthNormalPrepass,0.020,0.001,0,1
984,1.319,Render Thread (),        RenderLoop.Draw,0.015,0.007,0,1
984,1.319,Render Thread (),          PrepareRenderTarget,0.007,0.007,0,17
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.001,0.001,0,16
984,1.319,Render Thread (),        RenderLoop.DrawSRPBatcher,0.004,0.004,0,1
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.000,0.000,0,10
984,1.319,Render Thread (),          PrepareRenderTarget,0.000,0.000,0,2
984,1.319,Render Thread (),      CopyColor,0.009,0.002,0,1
984,1.319,Render Thread (),        PrepareRenderTarget,0.007,0.007,0,2
984,1.319,Render Thread (),        GpuProgramMetal.GetCachedPipeline,0.000,0.000,0,1
984,1.319,Render Thread (),      Blit Color LUT,0.009,0.000,0,1
984,1.319,Render Thread (),        ColorGradingLUT,0.009,0.003,0,1
984,1.319,Render Thread (),          PrepareRenderTarget,0.006,0.006,0,2
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.000,0.000,0,1
984,1.319,Render Thread (),      Blit Post Processing,0.009,0.002,0,1
984,1.319,Render Thread (),        PrepareRenderTarget,0.006,0.006,0,2
984,1.319,Render Thread (),        GpuProgramMetal.GetCachedPipeline,0.000,0.000,0,1
984,1.319,Render Thread (),      DrawSkybox,0.004,0.001,0,1
984,1.319,Render Thread (),        Camera.RenderSkybox,0.003,0.003,0,1
984,1.319,Render Thread (),          GpuProgramMetal.GetCachedPipeline,0.000,0.000,0,1
984,1.319,Render Thread (),          PrepareRenderTarget,0.000,0.000,0,2
984,1.319,Render Thread (),      DrawScreenSpaceUI,0.003,0.001,0,2
984,1.319,Render Thread (),        Gfx.SetRenderTarget,0.001,0.001,0,1
984,1.319,Render Thread (),        UI.RenderOverlays,0.000,0.000,0,1
984,1.319,Render Thread (),        GUI.Repaint,0.000,0.000,0,1
984,1.319,Render Thread (),      Setup Forward Lights,0.002,0.001,0,1
984,1.319,Render Thread (),        UpdateReflectionProbeAtlas,0.001,0.000,0,1
984,1.319,Render Thread (),          Gfx.SetRenderTarget,0.001,0.001,0,1
984,1.319,Render Thread (),        LightCookies,0.000,0.000,0,1
984,1.319,Render Thread (),      Setup Camera Properties,0.002,0.001,0,2
984,1.319,Render Thread (),        Gfx.SetRenderTarget,0.000,0.000,0,1
984,1.319,Render Thread (),      DrawTransparentObjects,0.001,0.001,0,1
984,1.319,Render Thread (),      Gfx.SetRenderTarget,0.001,0.001,0,1
984,1.319,Render Thread (),      Setup Debug Properties,0.001,0.001,0,1
984,1.319,Render Thread (),      Set Motion Vector Global Matrices,0.000,0.000,0,1
984,1.319,Render Thread (),      Initialize Frame,0.000,0.000,0,1
984,1.319,Render Thread (),      Draw Additional Lights Shadowmap,0.000,0.000,0,1
984,1.319,Render Thread (),      ClearRenderTaret,0.000,0.000,0,4
984,1.319,Render Thread (),    CompileRenderGraph,0.001,0.001,0,1
984,1.319,Render Thread (),  Profiler.FlushRenderCounters,0.005,0.001,0,1
984,1.319,Render Thread (),    Profiler.CollectUsedTextureStats,0.004,0.004,0,1
984,1.319,Render Thread (),    Dynamic Batching Time,0.000,0.000,0,1
984,1.319,Render Thread (),    Used Textures Bytes,0.000,0.000,0,1
984,1.319,Render Thread (),    Used Textures Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Instanced Batched Vertices Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Instanced Batched Triangles Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Instanced Batched Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Instanced Batches Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Static Batched Vertices Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Static Batched Triangles Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Static Batched Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Static Batches Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Dynamic Batched Vertices Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Dynamic Batched Triangles Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Dynamic Batched Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Dynamic Batches Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Video Memory Bytes,0.000,0.000,0,1
984,1.319,Render Thread (),    Index Buffer Upload In Frame Bytes,0.000,0.000,0,1
984,1.319,Render Thread (),    Index Buffer Upload In Frame Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Vertex Buffer Upload In Frame Bytes,0.000,0.000,0,1
984,1.319,Render Thread (),    Vertex Buffer Upload In Frame Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Used Buffers Bytes,0.000,0.000,0,1
984,1.319,Render Thread (),    Used Buffers Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Render Textures Changes Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Visible Skinned Meshes Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Shadow Casters Count,0.000,0.000,0,1
984,1.319,Render Thread (),    SetPass Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Vertices Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Triangles Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Null Geometry Indirect Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Null Geometry Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    BRG Indirect Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    BRG Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    SRP Batcher Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Standard Instanced Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Standard Indirect Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Standard Draw Calls Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Null Geometry Indirect Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Null Geometry Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),    BRG Indirect Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),    BRG Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),    SRP Batcher Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Standard Instanced Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Standard Indirect Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),    Standard Instances Count,0.000,0.000,0,1
984,1.319,Render Thread (),  WaitForRenderJobs,0.001,0.001,0,3
984,1.319,Render Thread (),  Gfx.SetRenderTarget,0.001,0.001,0,1
984,1.319,Render Thread (),  PlayerEndOfFrame,0.001,0.001,0,1
984,1.319,Render Thread (),  Camera.Render,0.001,0.001,0,1
984,1.319,Render Thread (),  CustomRenderTextures.Update,0.000,0.000,0,1
984,1.319,Render Thread (),  ReflectionProbes.Update,0.000,0.000,0,1
984,1.319,Render Thread (),  AsyncUploadManager.AsyncResourceUploadAll,0.000,0.000,0,2
984,1.319,Render Thread (),    AsyncUploadManager.ScheduleAsyncCommands,0.000,0.000,0,2
984,1.319,Render Thread (),Gfx.WaitForGfxCommandsFromMainThread,0.434,0.000,0,6
984,1.319,Render Thread (),  Semaphore.WaitForSignal,0.434,0.434,0,6
984,1.319,DataDeserializer (Profiler),Semaphore.WaitForSignal,0.987,0.987,0,9
984,1.319,DataDeserializer (Profiler),Profiler.ParseBlock,0.167,0.167,0,55
984,1.319,DataDeserializer (Profiler),Profiler.SyncGlobalData,0.111,0.001,0,55
984,1.319,DataDeserializer (Profiler),  WaitForJobGroupID,0.110,0.109,0,2
984,1.319,DataDeserializer (Profiler),    Find dependency chain,0.000,0.000,0,2
984,1.319,DataDeserializer (Profiler),    Profiler.ParseThreadData,0.000,0.000,0,1
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.316,1.316,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.314,1.314,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.318,1.318,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.319,1.319,0,4
984,1.319,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.317,1.317,0,4
984,1.319,Worker 0 (Job),Idle,1.315,1.315,0,6
984,1.319,Worker 0 (Background Job),Idle,1.319,1.319,0,1
984,1.319,Worker 0 (CloudJob),Idle,1.319,1.319,0,1
984,1.319,Worker 1 (Job),Idle,1.258,1.258,0,10
984,1.319,Worker 1 (Job),EngineJob,0.010,0.003,0,16
984,1.319,Worker 1 (Job),  WaitForJobGroupID,0.003,0.002,0,1
984,1.319,Worker 1 (Job),    EngineJob,0.001,0.000,0,2
984,1.319,Worker 1 (Job),      ComputeShadowSplitMasks,0.001,0.001,0,2
984,1.319,Worker 1 (Job),    Find dependency chain,0.000,0.000,0,1
984,1.319,Worker 1 (Job),  ExecuteRenderQueueJob,0.003,0.003,0,1
984,1.319,Worker 1 (Job),  RenderLoop.Prepare,0.001,0.000,0,1
984,1.319,Worker 1 (Job),    RenderLoop.Prepare,0.001,0.001,0,1
984,1.319,Worker 1 (Job),  PrepareSceneNodesCombineJob,0.000,0.000,0,1
984,1.319,Worker 1 (Job),  Shadows.CullShadowCastersDirectional,0.000,0.000,0,1
984,1.319,Worker 1 (Job),    Shadows.CullShadowCastersWithoutUmbra,0.000,0.000,0,1
984,1.319,Worker 1 (Job),    Shadows.CullShadowCastersDirectionalDetail,0.000,0.000,0,1
984,1.319,Worker 1 (Job),TileRangeExpansionJob (Burst),0.006,0.006,0,1
984,1.319,Worker 1 (Job),Shadows.CombineDirectionalShadowCasterCullignIndexListsAndDestroy,0.000,0.000,0,1
984,1.319,Worker 1 (Job),  CombineJobResults,0.000,0.000,0,1
984,1.319,Worker 1 (Job),CombineJobResults,0.000,0.000,0,1
984,1.319,Worker 1 (Background Job),Idle,1.198,1.198,0,2
984,1.319,Worker 1 (Background Job),EngineJob,0.120,0.000,0,1
984,1.319,Worker 1 (Background Job),  ProfilerHistory.ReleaseFrame,0.120,0.011,0,1
984,1.319,Worker 1 (Background Job),    ProfilerFrameData.DeleteThreadData,0.109,0.109,0,130
984,1.319,Worker 1 (Background Job),    ProfilerFrameData.DeleteAudioStats,0.000,0.000,0,1
984,1.319,Worker 1 (Background Job),    ProfilerFrameData.ReleaseCollection,0.000,0.000,0,1
984,1.319,Worker 1 (Background Job),    ProfilerFrameData.DeleteUIStats,0.000,0.000,0,1
984,1.319,Worker 10 (Job),Idle,1.295,1.295,0,4
984,1.319,Worker 10 (Background Job),Idle,1.319,1.319,0,1
984,1.319,Worker 11 (Job),Idle,1.315,1.315,0,4
984,1.319,Worker 11 (Background Job),Idle,1.319,1.319,0,1
984,1.319,Worker 12 (Job),Idle,1.316,1.316,0,4
984,1.319,Worker 12 (Job),EngineJob,0.000,0.000,0,1
984,1.319,Worker 12 (Background Job),Idle,1.319,1.319,0,1
984,1.319,Worker 13 (Job),Idle,1.317,1.317,0,4
984,1.319,Worker 13 (Background Job),Idle,1.319,1.319,0,1
984,1.319,Worker 14 (Job),Idle,1.315,1.315,0,4
984,1.319,Worker 14 (Background Job),Idle,1.319,1.319,0,1
984,1.319,Worker 15 (Background Job),Idle,1.319,1.319,0,1
984,1.319,Worker 2 (Job),Idle,1.081,1.081,0,28
984,1.319,Worker 2 (Job),Profiler.ParseThreadData,0.189,0.178,0,27
984,1.319,Worker 2 (Job),  Profiler.SortThreadMetadata,0.010,0.010,0,49
984,1.319,Worker 2 (Job),  Profiler.DerializeStats,0.001,0.001,0,1
984,1.319,Worker 2 (Job),EngineJob,0.011,0.001,0,4
984,1.319,Worker 2 (Job),  RenderLoop.Sort,0.006,0.006,0,1
984,1.319,Worker 2 (Job),  RenderLoop.Prepare,0.003,0.000,0,1
984,1.319,Worker 2 (Job),    RenderLoop.Prepare,0.002,0.002,0,1
984,1.319,Worker 2 (Job),  PrepareSceneNodesSetUp,0.001,0.001,0,1
984,1.319,Worker 2 (Job),  AddLocalLights,0.000,0.000,0,1
984,1.319,Worker 2 (Job),    AddActiveLocalLights,0.000,0.000,0,1
984,1.319,Worker 2 (Job),    FindLocalShadowCastingLights,0.000,0.000,0,1
984,1.319,Worker 2 (Job),      FindShadowCastingLights,0.000,0.000,0,1
